31004,2014-04-01 00:00,Todas,Pré-vestibular,Tutorial - Redação 4,1° Bimestre,,
31004,2014-04-01 00:00,Todas,Medicina,Tutorial - Redação 4,1° Bimestre,,
31004,2014-04-01 00:00,Todas,Projeto UERJ,Tutorial - Redação 4,1° Bimestre,,
31004,2014-04-01 00:00,Todas,Projeto ENEM,Tutorial - Redação 4,1° Bimestre,,
19005,2014-04-06 00:00,Todas,EF 9º ano,Teste Física Português 1º Bimestre,1° Bimestre,,
19006,2014-04-06 00:00,Todas,EF 9º ano,Teste História 1º Bimestre,1° Bimestre,,
19012,2014-04-06 00:00,Todas,EF 9º ano,2CH - Teste Química Biologia 1º Bimestre ,1° Bimestre,,
19013,2014-04-06 00:00,Todas,EF 9º ano,2CH - Teste Geografia 1º Bimestre ,1° Bimestre,,
19047,2014-04-06 00:00,Todas,EF 9º ano,Teste Física Português 1º Bimestre,1° Bimestre,,
19048,2014-04-06 00:00,Todas,EF 9º ano,Teste História 1º Bimestre,1° Bimestre,,
19053,2014-04-06 00:00,Todas,EF 9º ano,Teste Física Português 1º Bimestre,1° Bimestre,,
19054,2014-04-06 00:00,Todas,EF 9º ano,Teste História 1º Bimestre,1° Bimestre,,
20505,2014-04-06 00:00,Todas,Projeto CN,Simulado CN-Mat Ciclo 2,1° Bimestre,,
20505,2014-04-06 00:00,Todas,Preparatório,Simulado CN-Mat Ciclo 2,1° Bimestre,,
20505,2014-04-06 00:00,Todas,9º Ano Preparatório,Simulado CN-Mat Ciclo 2,1° Bimestre,,
21003,2014-04-06 00:00,Todas,1ª série Regular,Teste Mat2 Fis2 Geo2 L.Est 1º Bimestre,1° Bimestre,,
21003,2014-04-06 00:00,Todas,1ª série PISM,Teste Mat2 Fis2 Geo2 L.Est 1º Bimestre,1° Bimestre,,
21004,2014-04-06 00:00,Todas,1ª série Regular,Teste Qui2 Hist2 Bio2 Literatura 1º Bimestre,1° Bimestre,,
21004,2014-04-06 00:00,Todas,1ª série PISM,Teste Qui2 Hist2 Bio2 Literatura 1º Bimestre,1° Bimestre,,
21058,2014-04-06 00:00,Todas,1ª série Regular,Teste Mat2 Fis2 Geo2 L.Est 1º Bimestre,1° Bimestre,,
21058,2014-04-06 00:00,Todas,1ª série PISM,Teste Mat2 Fis2 Geo2 L.Est 1º Bimestre,1° Bimestre,,
21059,2014-04-06 00:00,Todas,1ª série Regular,Teste Qui2 Hist2 Bio2 Literatura 1º Bimestre,1° Bimestre,,
